Name,Ticker,"Sub-Sector","Market Cap","Close Price","PE Ratio"
Race Eco Chain Ltd,RACE,"Textiles","823.40484","428.25","531.2289290322688"
U. P. Hotels Ltd,UPHOT,"Hotels, Resorts & Cruise Lines","823.095","1524.25","25.867221873035835"
Arihant Capital Markets Ltd,ARIHANTCAP,"Diversified Financials","822.9075712","79.04","11.670792386895478"
Cheviot Co Ltd,CHEVIOT,"Textiles","820.520553125","1404.55","11.826470930023067"
Jay Jalaram Technologies Ltd,KORE,"Electrical Components & Equipments","819.375","690","201.81650246305438"
Capital India Finance Ltd,CIFL,"Diversified Financials","813.4890309","104.65","69.8873737886596"
Cropster Agro Ltd,CROPSTER,,"812.5","325","73.33032490974726"
Forbes & Company Ltd,FORBESCO,"Conglomerates","810.09757788","628.05","-181.6362282242156"
PNGS Gargi Fashion Jewellery Ltd,GARGI,"Apparel Retail","809.955752375","841.25","95.62641704545462"
RPP Infra Projects Ltd,RPPINFRA,"Construction & Engineering","807.456297138","212.82","14.116368831083909"
Supershakti Metaliks Ltd,SUPERSHAKT,"Iron & Steel","806.53895444","699.8","60.18947421193994"
S Chand and Company Ltd,SCHAND,"Education Services","806.513196479","229.01","14.24180110328447"
Ashima Ltd,ASHIMASYN,"Textiles","806.505608224","42.08","8.36537297193237"
Plastiblends India Ltd,PLASTIBLEN,"Specialty Chemicals","806.31493","310.25","23.357906431054527"
Simplex Infrastructures Ltd,SIMPLEXINF,"Construction & Engineering","805.713762","141","-11.14866143628061"
GeeCee Ventures Ltd,GEECEE,"Real Estate","804.68333192","384.8","21.59643939667204"
STEL Holdings Ltd,STEL,"Asset Management","803.456056675","435.35","60.546801558025614"
Khaitan Chemicals and Fertilizers Ltd,KHAICHEM,"Fertilizers & Agro Chemicals","799.7729432","82.46","-11.344297066666671"
The Ruby Mills Ltd,RUBYMILLS,"Textiles","798.14592","238.68","17.919755725190843"
Wim Plast Ltd,WIMPLAST,"Housewares","796.4829528","663.55","14.289252831001077"
Virtuoso Optoelectronics Ltd,VOEPL,"Household Appliances","794.64026852","301.7","78.13571961848594"
Newtime Infrastructure Ltd,NEWINFRA,"Real Estate","794.079894","15.13","100.01006221662466"
Nitta Gelatin India Ltd,NITTAGELA,"Specialty Chemicals","789.0243998","869.05","9.548885390294073"
N R Agarwal Industries Ltd,NRAIL,"Paper Products","788.494903","463.3","6.284330142663571"
Khadim India Ltd,KHADIM,"Footwear","785.76772241","427.55","124.92332629729897"
Veljan Denison Ltd,VELJAN,"Industrial Machinery","783","1740","35.461956521739104"
Mac Charles (India) Ltd,MCCHRLS-B,"Hotels, Resorts & Cruise Lines","782.9843727800001","597.65","-11.82934541139145"
ABS Marine Services Ltd,ABSMARINE,"Shipbuilding","779.4625","317.5","33.098195329086984"
Lokesh Machines Ltd,LOKESHMACH,"Industrial Machinery","777.69669465","420.45","56.19195770592474"
Nahar Poly Films Ltd,NAHARPOLY,"Textiles","774.644656455","315.05","136.38110148855677"
Focus Lighting and Fixtures Ltd,FOCUS,"Home Electronics & Appliances","767.950777125","116.45","19.600581345712108"
Spencer's Retail Ltd,SPENCERS,"Retail - Department Stores","767.532400743","85.27","-2.8838339310276178"
Concord Control Systems Ltd,CNCRD,"Electrical Components & Equipment","765.90537","1280.35","59.78964637002342"
Hazoor Multi Projects Ltd,HAZOOR,"Real Estate","764.448125","408.25","11.989462437264761"
Shri Jagdamba Polymers Ltd,SHRJAGP,"Textiles","762.99696","871.2","23.651486670799738"
PREVEST DENPRO LTD,PREVEST,"Health Care Supplies","762.970695","635.65","47.301345009299446"
Kaya Ltd,KAYA,"Wellness Services","760.06881438","581.8","-5.882430263756674"
Sunshield Chemicals Ltd,SUNSHIEL,"Specialty Chemicals","759.0931491","1032.35","40.29156842356683"
Haldyn Glass Ltd,HALDYNGL,"Packaging","757.6302115","140.95","30.848135647394177"
Shree Tirupati Balajee FIBC Ltd,TIRUPATI,"Packaging","756.5113872","746.8","53.65328987234046"
Hindustan Motors Ltd,HINDMOTORS,"Four Wheelers","755.5552999529999","36.21","29.72286781876475"
Hindustan Media Ventures Ltd,HMVL,"Publishing","754.850182028","102.68","75.86433990231163"
Drone Destination Ltd,DRONE,"Education Services","753.7859379600001","310.2","106.4669403898306"
Sreeleathers Ltd,SREEL,"Footwear","753.1167653","325.25","28.05949200074516"
Bhageria Industries Ltd,BHAGERIA,"Specialty Chemicals","748.7159079","171.55","39.261452957524945"
Donear Industries Ltd,DONEAR,"Textiles","747.292","143.71","21.523387096774172"
Vinyl Chemicals (India) Ltd,VINYLINDIA,"Specialty Chemicals","747.05390214","407.4","34.19010993775743"
Menon Bearings Ltd,MENONBE,"Auto Parts","746.67696","133.24","30.651763546798065"
Artemis Electricals and Projects Ltd,AEPL,"Electrical Components & Equipments","745.8306299","29.71","190.74952171355525"
Fermenta Biotech Ltd,FERMENTA,"Pharmaceuticals","742.497661505","257.15","-32.198510906548194"
Macfos Ltd,ROBU,"Computer & Electronics Retail","741.85715838","787.8","68.50019929639885"
MBL Infrastructure Ltd,MBLINFRA,"Construction & Engineering","741.502239744","67.56","-18.853349599389777"
Goa Carbon Ltd,GOACARBON,"Metals - Coke","741.235212","810","8.669417684210527"
DMCC Speciality Chemicals Ltd,DMCC,"Diversified Chemicals","740.46661077","296.9","63.83332851465538"
Vraj Iron and Steel Ltd,VRAJ,"Iron & Steel","738.777682981","223.99",
Albert David Ltd,ALBERTDAVD,"Pharmaceuticals","737.56508107","1292.35","9.780733073465061"
Maan Aluminium Ltd,MAANALU,"Metals - Aluminium","737.44712064","136.35","22.517469332519052"
Inspirisys Solutions Ltd,INSPIRISYS,"IT Services & Consulting","735.804182229","185.73","200.4916027871912"
EFFWA Infra & Research Ltd,EFFWA,"Environmental Services","734.806816415","317.45","53.208314005430736"
Rane Brake Linings Ltd,RBL,"Auto Parts","729.2360301399999","943.4","18.104171552631584"
Munjal Showa Ltd,MUNJALSHOW,"Auto Parts","728.78889","182.22","23.692746749024643"
Nova Agritech Ltd,NOVAAGRI,"Fertilizers & Agro Chemicals","728.530346609","80.93","25.743121788303895"
Alankit Ltd,ALANKIT,"Investment Banking & Brokerage","727.5171823","26.83","33.77517095171766"
Aym Syntex Ltd,AYMSYNTEX,"Textiles","727.3848632319999","143.38","358.3176666167484"
Supreme Power Equipment Ltd,SUPREMEPWR,"Heavy Electrical Equipment","727.2420285","291","51.908781477516065"
Suraj Products Ltd,SURAJ,"Iron & Steel","726.579","637.35","25.11507086069824"
Tantia Constructions Ltd,TCLCONS,"Construction & Engineering","723.385","46.67","-32.55558055805581"
RMC Switchgears Ltd,RMC,"Electrical Components & Equipments","723.230328","701.6","48.57154654130284"
Parsvnath Developers Ltd,PARSVNATH,"Real Estate","722.8359233699999","16.61","-1.2184544591902096"
Mold-Tek Technologies Ltd,MOLDTECH,"Construction & Engineering","722.3951934","252.9","25.957426999640692"
Petro Carbon and Chemicals Ltd,PCCL,"Metals - Coke","722.228","292.4","8.758525345622111"
Balaji Telefilms Ltd,BALAJITELE,"Movies & TV Serials","715.9822823359999","70.52","36.17899354906512"
Nandan Denim Ltd,NDL,"Textiles","715.834836288","49.66","15.914513923699394"
Bedmutha Industries Ltd,BEDMUTHA,"Iron & Steel","714.4191834119999","221.43","34.10115433947499"
Advani Hotels and Resorts (India) Ltd,ADVANIHOTR,"Hotels, Resorts & Cruise Lines","713.810097","77.22","28.5981609375"
Vikas Ecotech Ltd,VIKASECO,"Specialty Chemicals","712.788527672","4.03","104.0567193681749"
Sakar Healthcare Ltd,SAKAR,"Pharmaceuticals","711.76580475","327.25","60.99107152956296"
Pyramid Technoplast Ltd,PYRAMID,"Plastic Products","710.9398296","193.27","24.222822132879077"
Modern Insulators Ltd,MODINSU,"Electrical Components & Equipments","709.515695","150.5","19.68689497780244"
Nagarjuna Fertilizers and Chemicals Ltd,NAGAFERT,"Fertilizers & Agro Chemicals","708.707028555","11.85","-0.5519525144509344"
R S Software (India) Ltd,RSSOFTWARE,"Software Services","708.52124408","275.6","39.144820114917124"
Kore Digital Ltd,KDL,"Telecom Infrastructure","707.43204","1765.05","61.56936814621411"
TVS Electronics Ltd,TVSELECT,"Technology Hardware","703.2102401899999","377.05","2604.4823710740116"
StarlinePS Enterprises Ltd,STARLENT,"Distributors","700.54215","162.05","391.3643296089388"
Rudra Ecovation Ltd,RUDRAECO,"Textiles","697.74","69.6","-1107.5238095238121"
D P Wires Ltd,DPWIRES,"Iron & Steel","697.51998","450","19.20484526431718"
Nahar Industrial Enterprises Ltd,NAHARINDUS,"Textiles","697.510899664","161.44","71.68662894799601"
All e Technologies Ltd,ALLETEC,"IT Services & Consulting","697.285646525","375.05","35.43118122586381"
Black Rose Industries Ltd,BLACKROSE,"Conglomerates","696.915","136.65","32.84236569274264"
PVP Ventures Ltd,PVP,"Real Estate","694.757020908","26.68","11.19853354139265"
Arfin India Ltd,ARFIN,"Metals - Aluminium","693.618123502","41.11","84.38176684939185"
SKM Egg Products Export India Ltd,SKMEGGPROD,"Packaged Foods & Meats","693.0056","263.2","8.112919690938893"
Izmo Ltd,IZMO,"Software Services","692.617445065","489.55","26.588001729942405"
Nectar Lifesciences Ltd,NECLIFE,"Pharmaceuticals","691.62083148","30.84","138.32416629599695"
R & B Denims Ltd,RNBDENIMS,"Textiles","691.26593952","76.83","31.449769768880834"
Wise Travel India Ltd,WTICAB,"Tour & Travel Services","687.92397093","288.9","29.613601848041355"
Consolidated Finvest & Holdings Ltd,CONSOFINVT,"Asset Management","687.2262147939999","212.59","14.791782496642274"
Sayaji Hotels Ltd,SAYAJIHOTL,"Hotels, Resorts & Cruise Lines","683.288692885","390.05","47.68239308339148"
Pashupati Cotspin Ltd,PASHUPATI,"Textiles","681.36072","445.8","82.0916530120483"
AVG Logistics Ltd,AVG,"Logistics","681.0422078","498.65","21.329226677106167"
ATMASTCO Ltd,ATMASTCO,"Iron & Steel","680.82234225","275.25","41.665994017747856"
Rathi Steel and Power Ltd,RATHIST,"Steel","679.568330967","79.89","28.86866316767201"
A K Capital Services Ltd,AKCAPIT,"Investment Banking & Brokerage","678.15","1027.5","7.395310796074158"
Wanbury Ltd,WANBURY,"Pharmaceuticals","677.045916648","206.76","12.098747617012137"
LIC MF S&P BSE Sensex ETF,LICNETFSEN,"Equity","676.6234261679999","902.22",
Nicco Parks & Resorts Ltd,NICCOPAR,"Hotels, Resorts & Cruise Lines","676.026","144.45","27.303150242326325"
High Energy Batteries (India) Ltd,HIGHENE,"Aerospace & Defense Equipments","675.4701632","753.55","39.36306312354314"
Stovec Industries Ltd,STOVACQ,"Industrial Machinery","670.8273404","3212.75","74.20656420353973"
Nile Ltd,NILE,"Metals - Lead","669.7388995","2231.05","21.493546197047447"
Megatherm Induction Ltd,MEGATHERM,"Industrial Machinery","669.693712305","355.45","32.321125111245145"
Shivam Autotech Ltd,SHIVAMAUTO,"Auto Parts","667.6999987859999","54.63","-13.303446877585175"
Indag Rubber Ltd,INDAG,"Auto Parts","667.40625","254.25","41.37670489770614"
Brand Concepts Ltd,BCONCEPTS,"Retail - Department Stores","664.949091","595.95","61.17286945722174"
Shivalic Power Control Ltd,SPCL,"Electrical Components & Equipments","663.30381377","275.05","59.11798696702314"
Axita Cotton Ltd,AXITA,"Textiles","661.064872272","25.34","32.500731183480625"
Aerpace Industries Ltd,AERPACE,"Trading Companies & Distributors","657.8043164","44","-473.24051539568336"
Bartronics India Ltd,ASMS,"Payment Infrastructure","656.05829796","21.54","475.40456373913054"
UTI Gold Exchange Traded Fund,GOLDSHARE,"Gold","651.5397","59.35",
FCS Software Solutions Ltd,FCSSOFT,"Software Services","651.3397311","3.81","-54.05308971784232"
Empire Industries Ltd,EMPIND,"Packaging","649.13978362","1081.9","17.53957804971631"
Cellecor Gadgets Ltd,CELLECOR,"Home Electronics & Appliances","648.4285965","309.25","40.30009922311998"
Naperol Investments Ltd,NAPEROL,"Asset Management & Custody Banks","648.20413","1127.9","-1800.567027777776"
Balaxi Pharmaceuticals Ltd,BALAXI,"Health Care Equipment & Supplies","646.59024","117.12","-270.5398493723841"
Music Broadcast Ltd,RADIOCITY,"Radio","641.93729688","15.9","93.71347399707984"
Mirza International Ltd,MIRZAINT,"Footwear","641.6714217","46.43","53.29496857973419"
Bright Outdoor Media Ltd,BRIGHT,"Advertising","640.14632","440","39.9093715710723"
Remsons Industries Ltd,REMSONSIND,"Auto Parts","639.1886139100001","183.26","47.951133826706666"
Swaraj Suiting Ltd,SWARAJ,"Textiles","638.4238767","350.45","35.11682490099011"
Uravi T & Wedge Lamps Ltd,URAVI,"Electrical Components & Equipments","637.945","579.95","300.9174528301884"
Oricon Enterprises Ltd,ORICONENT,"Logistics","635.41505489","40.46","21.1663909023984"
Manaksia Ltd,MANAKSIA,"Metals - Diversified","635.2870807","96.94","8.409942821021978"
HT Media Ltd,HTMEDIA,"Publishing","626.3474205560001","27.08","-7.771059808387099"
Asahi Songwon Colors Ltd,ASAHISONG,"Specialty Chemicals","626.25723006","531.3","31.23477456658353"
Nikhil Adhesives Ltd,NIKHILAD,"Commodity Chemicals","622.98708","135.6","46.98243438914026"
Laxmi Goldorna House Ltd,LGHL,"Precious Metals, Jewellery & Watches","620.312868","297.2","65.43384683544286"
Oswal Agro Mills Ltd,OSWALAGRO,"Real Estate","619.896195568","46.18","135.3485143161572"
Almondz Global Securities Ltd,ALMONDZ,"Investment Banking & Brokerage","619.082958114","37.27","18.165579756866197"
Kaycee Industries Ltd,KAYCEEI,"Electrical Components & Equipments","618.76903","1949.8","137.50422888888863"
Niyogin Fintech Ltd,NIYOGIN,"Diversified Financials","618.183150455","64.97","-36.81853189130432"
Sealmatic India Ltd,SEALMATIC,"Industrial Machinery & Supplies & Components","616.71225","681.45","62.67400914634147"
3i Infotech Ltd,3IINFOLTD,"IT Services & Consulting","612.207179955","36.15","-2.0525268379488386"
Affordable Robotic & Automation Ltd,AFFORDABLE,"Software Services","610.5597811399999","542.9","95.25113590327594"
Sil Investments Ltd,SILINV,"Diversified Financials","610.1625981","575.85","20.753829867346937"
PTL Enterprises Ltd,PTL,"Tires & Rubber","607.875184","45.92","25.801153820033978"
Kriti Nutrients Ltd,KRITINUT,"Packaged Foods & Meats","607.0542483199999","121.88","13.403714911017866"
Orient Ceratech Ltd,ORIENTCER,"Metals - Diversified","606.2118264","50.67","31.889101862177842"
Annapurna Swadisht Ltd,ANNAPURNA,"FMCG - Foods","605.9755","344.5","46.15198019801983"
Tara Chand Infralogistic Solutions Ltd,TARACHAND,"Business Support Services","605.2636942","427.9","37.52409759454436"
NBI Industrial Finance Company Ltd,NBIFIN,"Diversified Financials","604.38656003","2460.05","76.79625921601016"
Nupur Recyclers Ltd,NRL,"Metals - Diversified","603.06221007","87.86","83.52662189335193"
BPL Ltd,BPL,"Home Electronics & Appliances","602.450713051","123.01","44.92548195756899"
Indo Borax and Chemicals Ltd,INDOBORAX,"Commodity Chemicals","601.14197","187.33","15.421805284761412"
Accent Microcell Ltd,ACCENTMIC,"Pharmaceuticals","600.77765","285.5","19.91968335543767"
Kilitch Drugs (India) Ltd,KILITCH,"Pharmaceuticals","600.272556675","373.25","41.11455867636988"
Kothari Products Ltd,KOTHARIPRO,"Commodities Trading","599.2648092","200.8","18.44459246537399"
UTI Nifty Next 50 Exchange Traded Fund,UTINEXT50,"Equity","599.22049201","78.96",
Genus Paper & Boards Ltd,GENUSPAPER,"Paper Products","597.8178105","23.25","172.7797140173443"
KN Agri Resources Ltd,KNAGRI,"Agro Products","596.59898715","238.65","19.08506036948178"
Harita Seating Systems Ltd,HARITASEAT,"Auto Parts","595.5357612","766.55","43.15476530434809"
Kamat Hotels (India) Ltd,KAMATHOTEL,"Hotels, Resorts & Cruise Lines","593.071248945","223.53","13.226388245874226"
SRM Contractors Ltd,SRM,"Construction & Engineering","591.272034","257.7",
Banswara Syntex Ltd,BANSWRAS,"Textiles","590.84576984","172.6","16.624810631401367"
Frontier Springs Ltd,FRONTSP,"Industrial Machinery","590.54033934","1499.4","45.46115006466514"
National Peroxide Ltd,NPL,"Commodity Chemicals","589.69967","1026.1","35.10117083333335"
Artson Engineering Ltd,ARTSONEN,"Construction & Engineering","588.874","159.5","97.33454545454545"
Vishnusurya Projects and Infra Ltd,VISHNUINFR,"Construction & Engineering","588.66333032","239.2","21.343848089920233"
Vantage Knowledge Academy Ltd,VKAL,"Publishing","586.092125","56.45","421.6490107913667"
Anjani Portland Cement Ltd,APCL,"Cement","585.762168924","199.41","-14.99263293893008"
TRF Ltd,TRF,"Industrial Machinery","585.2146301600001","531.8","16.913717634682076"
Precot Ltd,PRECOT,"Textiles","583.32","486.1","34.74210839785577"
Dai Ichi Karkaria Ltd,DAICHI,"Specialty Chemicals","582.499827075","781.75","41.906462379496446"
Gretex Corporate Services Ltd,GCSL,"Investment Banking & Brokerage","581.65017795","505.1","21.42357929834254"
Orient Bell Ltd,ORIENTBELL,"Building Products - Ceramics","581.5938536","398.5","632.1672321738325"
Taylormade Renewables Ltd,TRL,"Renewable Energy Equipment & Services","581.37632091","524.1","54.795129209236556"
Cybertech Systems and Software Ltd,CYBERTECH,"IT Services & Consulting","580.927995973","186.61","25.546525768381684"
Valiant Laboratories Ltd,VALIANTLAB,"Pharmaceuticals","580.88305","133.69","1815.2595312499172"
Birla Precision Technologies Ltd,BIRLAPREC,"Industrial Machinery","577.985712483","87.59","61.227300051165265"
Autoline Industries Ltd,AUTOIND,"Auto Parts","576.888606184","148.06","35.17613452341462"
Diamines and Chemicals Ltd,DIAMINESQ,"Commodity Chemicals","576.0813312","588.8","37.23861223012281"
Kronox Lab Sciences Ltd,KRONOX,"Specialty Chemicals","575.85408","155.2","26.972088056206086"
Pavna Industries Ltd,PAVNAIND,"Auto Parts","575.603704","472.55","54.50792651515147"
Mazda Ltd,MAZDA,"Industrial Machinery","574.83765","1435.3","18.237235088832488"
Vikram Thermo (India) Ltd,VIKRAMTH,"Pharmaceuticals","571.81039475","182.35","22.52996039204098"
DC Infotech and Communication Ltd,DCI,"IT Services & Consulting","569.53","438.1","49.055124892333986"
Aarti Surfactants Ltd,AARTISURF,"Specialty Chemicals","568.933768795","646.6","26.672938058837293"
Vipul Ltd,VIPULLTD,"Real Estate","567.07998804","40.23","2.428504081366966"
Remedium Lifecare Ltd,REMLIFE,"Pharmaceuticals","566.496","14.05","17.308157653528824"
KCP Sugar and Industries Corp Ltd,KCPSUGIND,"Sugar","565.22447425","49.85","8.542005051382802"
Muthoot Capital Services Ltd,MUTHOOTCAP,"Diversified Financials","563.6569559100001","342.7","4.594904670335045"
V-Marc India Ltd,VMARCIND,"Electrical Components & Equipments","562.12312032","246.7","20.94348436363641"
Cressanda Railway Solutions Ltd,CRESSAN,"IT Services & Consulting","559.910509035","13.35","40.57322529239133"
Kanoria Chemicals and Industries Ltd,KANORICHEM,"Specialty Chemicals","558.9688090689999","127.93","-14.556479402838516"
Uni-Abex Alloy Products Ltd,UNIABEXAL,"Iron & Steel","558.342375","2827.05","15.750137517630472"
ZIM Laboratories Ltd,ZIMLAB,"Pharmaceuticals","557.959296114","114.51","32.34546644139124"
HCL Infosystems Ltd,HCL-INSYS,"IT Services & Consulting","556.36477832","16.9","-35.03556538539044"
Trucap Finance Ltd,TRU,"Consumer Finance","555.973408476","47.56","50.77382725808225"
Venus Remedies Ltd,VENUSREM,"Pharmaceuticals","555.3983514","415.5","19.494501628641665"
Sahaj Solar Ltd,SAHAJSOLAR,"Renewable Energy Equipment & Services","553.5850439","503.9","42.03379224753242"
Deep Energy Resources Ltd,DEEPENR,"Oil & Gas - Equipment & Services","552.096","172.53","405.95294117647063"
Teerth Gopicon Ltd,TGL,"Construction & Engineering","551.261624","459.4","47.68699169550175"
Medicamen Biotech Ltd,MEDICAMEQ,"Pharmaceuticals","549.779304","432.4","50.300027813357715"
UFO Moviez India Ltd,UFO,"Movies & TV Serials","549.772235196","142.44","33.604659853056255"
Nephro Care India Ltd,NEPHROCARE,"Hospitals & Diagnostic Centres","549.326848","333.2","283.1581690721647"
Swiss Military Consumer Goods Ltd,SWISSMLTRY,"Investment Banking & Brokerage","549.2836136479999","27.94","65.8613445621103"
Nahar Capital and Financial Services Ltd,NAHARCAP,"Asset Management","547.013545055","326.65","46.47523747281223"
Bharat Seats Ltd,BHARATSE,"Auto Parts","546.988","174.2","21.82713487629693"
Vinsys IT Services India Ltd,VINSYS,"IT Services & Consulting","546.89956002","372.6","23.882076856768556"
Sinclairs Hotels Ltd,SINCLAIR,"Hotels, Resorts & Cruise Lines","543.91986","106.11","26.481005842259012"
Bhartiya International Ltd,BIL,"Apparel & Accessories","543.80716594","445.4","2364.378982347694"
DIC India Ltd,DICIND,"Specialty Chemicals","542.84469978","591.4","-23.945509474194978"
Kiran Vyapar Ltd,KIRANVYPAR,"Diversified Financials","542.41011468","198.8","10.406947710667692"
Orbit Exports Ltd,ORBTEXP,"Textiles","540.755490262","204.31","15.867238564025815"
TAC Infosec Ltd,TAC,"IT Services & Consulting","540.22338","515.5",
Nitco Ltd,NITCO,"Building Products - Ceramics","540.1637647350001","75.17","-3.314498157544334"
Modi's Navnirman Ltd,MODIS,"Real Estate Development","538.660044","274.95","80.51719641255605"
TBI Corn Ltd,TBI,"Agro Products","538.5782923","296.6","53.32458339603961"
DU Digital Global Ltd,DUGLOBAL,"IT Services & Consulting","537.7018764","77.1","554.331831340205"
IRIS Business Services Ltd,IRIS,"IT Services & Consulting","536.430048","269.5","61.5878355912744"
Worth Investment & Trading Co Ltd,WORTH,,"533.9807668","36.01","287.08643376344077"
Bharat Agri Fert & Realty Ltd,BHARATAGRI,"Commodity Chemicals","533.57233545","100.95","-166.74135482812505"
Megasoft Ltd,MEGASOFT,"IT Services & Consulting","532.472155938","72.18","-41.795302663893246"
Phantom Digital Effects Ltd,PHANTOMFX,"Animation","529.724592","390.1","21.98027352697094"
Ambalal Sarabhai Enterprises Ltd,AMBALALSA,"Pharmaceuticals","528.846375696","69.01","93.1067562845071"
Kritika Wires Ltd,KRITIKA,"Iron & Steel","528.5658","19.85","50.8725505293551"
Xtglobal Infotech Ltd,XTGLOBAL,"IT Consulting & Other Services","528.4166401699999","39.74","45.24115069948624"
IIRM Holdings India Ltd,IIRM,,"528.32237025","77.53",
Manomay Tex India Ltd,MANOMAY,"Textiles","527.474280375","292.25","40.60618016743663"
International Conveyors Ltd,INTLCONV,"Industrial Machinery","527.31328","83.2","8.451887802532456"
SRG Housing Finance Ltd,SRGHFL,"Consumer Finance","526.23","389.8","24.999049881235152"
Kwality Pharmaceuticals Ltd,KPL,"Pharmaceuticals","525.76195266","506.7","22.100124113493077"
Iris Clothings Ltd,IRISDOREME,"Retail - Apparel","525.23328657","64.39","42.98144734615388"
MOS Utility Ltd,MOS,"Online Services","525.01876323","210.55","50.04945312011435"
RBZ Jewellers Ltd,RBZJEWEL,"Jewelry & Watch Retailers","524.4","131.1","24.31154381084839"
Raghuvir Synthetics Ltd,RAGHUSYN,"Textiles","520.21875","134.25","111.15785256410264"
Singer India Ltd,SINGER,"Home Electronics & Appliances","519.8960593439999","84.96","115.5324576319994"
Vibhor Steel Tubes Ltd,VSTL,"Iron & Steel","519.096877125","273.75","29.29440615829546"
IFB Agro Industries Ltd,IFBAGRO,"Alcoholic Beverages","518.9379494","554","-64.22499373762366"
Viviana Power Tech Ltd,VIVIANA,"Electrical Components & Equipments","517.15125","866.25","79.80729166666674"
Modison Ltd,MODISONLTD,"Electrical Components & Equipments","517.0583","159.34","24.218187353629943"
Shree Karni Fabcom Ltd,SHREEKARNI,"Textiles","516.256","730","35.095581237253576"
Dhabriya Polywood Ltd,DHABRIYA,"Building Products - Laminates","515.8835167","476.6","36.665495145700056"
Shalibhadra Finance Ltd,SAHLIBHFI,"Diversified Financials","514.36","734.8","42.97076023391812"
Meghna Infracon Infrastructure Ltd,MIIL,"Investment Banking & Brokerage","514.255471875","473.45","304.2931786242607"
Geekay Wires Ltd,GEEKAYWIRE,"Iron & Steel","514.08162","98.37","13.345836448598128"
Super Sales India Ltd,SUPER,"Conglomerates","513.9080225","1673.15","25.87653688318229"
Rubfila International Ltd,RUBFILA,"Commodity Chemicals","513.642161985","94.65","20.222132361614197"
Nila Infrastructures Ltd,NILAINFRA,"Real Estate","512.8437384","13.02","45.58611007999993"
Vardhman Acrylics Ltd,VARDHACRLC,"Textiles","512.72069948","63.8","29.23151080273663"
MIRC Electronics Ltd,MIRCELECTR,"Home Electronics & Appliances","510.636240609","22.11","-8.20826620493489"
VVIP Infratech Ltd,VVIPIL,,"510.630365","204.5","24.65622235634956"
Rudra Global Infra Products Ltd,RUDRA,"Iron & Steel","510.348709208","50.86","24.571435205007162"
Jost's Engineering Company Ltd,JOSTS,"Industrial Machinery","507.100490975","1037.15","51.22227181565652"
U Y Fincorp Ltd,UYFINCORP,"Diversified Financials","506.98514678500004","26.65","7.8105861467416435"
Comfort Intech Ltd,COMFINTE,"Consumer Finance","506.78191871999996","15.84","29.395702941995342"
Integrated Industries Ltd,IIL,"Electronic Components","505.57703378","263.9","20.312456158296477"
United Drilling Tools Ltd,UNIDT,"Oil & Gas - Equipment & Services","504.451468596","248.46","53.7794742639659"
Frog Cellsat Ltd,FROG,"Electronic Equipments","504.281052","326.7","32.47141352221503"
Foce India Ltd,FOCE,"Precious Metals, Jewellery & Watches","503.4819825","1029","31.665533490566048"
Swadeshi Polytex Ltd,SWADPOL,"Real Estate Development","503.1","129","6.10928961748634"
Valiant Communications Ltd,VALIANT,"Telecom Equipments","502.9942764","659.4","80.99746801932359"
B&B Triplewall Containers Ltd,BBTCL,"Packaging","502.81253736","245.14","29.734626691898242"
GEM Enviro Management Ltd,GEMENVIRO,"Environmental & Facilities Services","500.167872","221.8","49.916953293413194"
Prozone Realty Ltd,PROZONER,"Real Estate","499.469236059","32.73","110.50204337588497"
International Travel House Ltd,ITHL,"Hotels, Resorts & Cruise Lines","499.1366075","624.35","22.17399411372725"
Kataria Industries Ltd,KATARIA,"Construction & Engineering","497.90978625","231.25","49.691595434131884"
RBM Infracon Ltd,RBMINFRA,"Construction & Engineering","497.87584","492.8","44.89412443642928"
CL Educate Ltd,CLEDUCATE,"Education Services","497.81268542799995","92.02","33.01145128832887"
Ador Fontech Ltd,ADORFO,"Industrial Machinery","494.55","141.3","20.83192923336142"
Synergy Green Industries Ltd,SGIL,"Industrial Machinery","490.80555","347.35","42.45722750865053"
Proventus Agrocom Ltd,PROV,"Packaged Foods & Meats","489.1106784","1424","67.65016298755144"
BEW Engineering Ltd,BEWLTD,"Industrial Machinery","487.3081521","1491","35.963701261992604"
Markolines Pavement Technologies Ltd,MARKOLINES,"Highways & Railtracks","486.0953088","254.4","28.081762495667228"
Reliance Communications Ltd,RCOM,"Telecom Services","485.73296685","1.77","-0.0673506609608985"
Kothari Sugars and Chemicals Ltd,KOTARISUG,"Sugar","484.81530441999996","58.49","16.4455666356852"
Titan Biotech Ltd,TITANBIO,"Fertilizers & Agro Chemicals","484.335457","586.1","19.490360442655934"
Krishival Foods Ltd,KRISHIVAL,"FMCG - Foods","483.8045597","217","50.34386677419356"
Galaxy Bearings Ltd,GALXBRG,"Heavy Machinery","483.6621","1520.95","25.658466843501326"
Manaksia Coated Metals & Industries Ltd,MANAKCOAT,"Metals - Diversified","482.97163215","65.03","42.96900641903913"
Refractory Shapes Ltd,REFRACTORY,"Construction & Engineering","482.107","221.15",
Aditya BSL Nifty 50 ETF,BSLNIFTY,"Equity","481.92970355999995","28.67",
Bombay Oxygen Investments Ltd,BOMOXY-B1,"Conglomerates","481.926","32128.4","8.366770833333334"
Akme Fintrade India Ltd,AFIL,"Consumer Finance","479.62428004399993","112.39","25.897639311231103"
