Name,Ticker,Sub-Sector,Market Cap,Close Price,PE Ratio,,
Lotus Eye Hospital and Institute Ltd,LOTUSEYE,Hospitals & Diagnostic Centres,139.460189,67.06,47.92446356701024,,"APOLLOHOSP,MAXHEALTH,FORTIS,MEDANTA,LALPATHLAB,NH,ASTERDM,KIMS,RAINBOW,METROPOLIS,JLHL,VIJAYA,HCG,KOVAI,THYROCARE,YATHARTH,SHALBY,INDRAMEDCO,KRSNAA,DRAGARWQ,GPTHEALTH,KMCSHIL,MAXIND,DENTALKART,NEPHROCARE,QMSMEDI,UNIHEALTH,LOTUSEYE"
Fortis Malar Hospitals Ltd,FORTISMLR,Hospitals & Diagnostic Centres,121.7089829,64.94,2.6843622176003534,,"APOLLOHOSP,MAXHEALTH,FORTIS,MEDANTA,LALPATHLAB,NH,ASTERDM,KIMS,RAINBOW,METROPOLIS,JLHL,VIJAYA,HCG,KOVAI,THYROCARE,YATHARTH,SHALBY,INDRAMEDCO,KRSNAA,DRAGARWQ,GPTHEALTH,KMCSHIL,MAXIND,DENTALKART,NEPHROCARE,QMSMEDI,UNIHEALTH,LOTUSEYE,FORTISMLR"
Maitreya Medicare Ltd,MAITREYA,Hospitals & Diagnostic Centres,94.32192,139.2,31.651651006711436,,"APOLLOHOSP,MAXHEALTH,FORTIS,MEDANTA,LALPATHLAB,NH,ASTERDM,KIMS,RAINBOW,METROPOLIS,JLHL,VIJAYA,HCG,KOVAI,THYROCARE,YATHARTH,SHALBY,INDRAMEDCO,KRSNAA,DRAGARWQ,GPTHEALTH,KMCSHIL,MAXIND,DENTALKART,NEPHROCARE,QMSMEDI,UNIHEALTH,LOTUSEYE,FORTISMLR,MAITREYA"
Aatmaj Healthcare Ltd,AATMAJ,Hospitals & Diagnostic Centres,62.376,27.6,70.88181818181829,,"APOLLOHOSP,MAXHEALTH,FORTIS,MEDANTA,LALPATHLAB,NH,ASTERDM,KIMS,RAINBOW,METROPOLIS,JLHL,VIJAYA,HCG,KOVAI,THYROCARE,YATHARTH,SHALBY,INDRAMEDCO,KRSNAA,DRAGARWQ,GPTHEALTH,KMCSHIL,MAXIND,DENTALKART,NEPHROCARE,QMSMEDI,UNIHEALTH,LOTUSEYE,FORTISMLR,MAITREYA,AATMAJ"
Sangani Hospitals Ltd,SANGANI,Hospitals & Diagnostic Centres,59.241057,43,21.941132222222222,,"APOLLOHOSP,MAXHEALTH,FORTIS,MEDANTA,LALPATHLAB,NH,ASTERDM,KIMS,RAINBOW,METROPOLIS,JLHL,VIJAYA,HCG,KOVAI,THYROCARE,YATHARTH,SHALBY,INDRAMEDCO,KRSNAA,DRAGARWQ,GPTHEALTH,KMCSHIL,MAXIND,DENTALKART,NEPHROCARE,QMSMEDI,UNIHEALTH,LOTUSEYE,FORTISMLR,MAITREYA,AATMAJ,SANGANI"
N G Industries Ltd,NGIND,Hospitals & Diagnostic Centres,56.992005,170.1,11.330418489065604,,"APOLLOHOSP,MAXHEALTH,FORTIS,MEDANTA,LALPATHLAB,NH,ASTERDM,KIMS,RAINBOW,METROPOLIS,JLHL,VIJAYA,HCG,KOVAI,THYROCARE,YATHARTH,SHALBY,INDRAMEDCO,KRSNAA,DRAGARWQ,GPTHEALTH,KMCSHIL,MAXIND,DENTALKART,NEPHROCARE,QMSMEDI,UNIHEALTH,LOTUSEYE,FORTISMLR,MAITREYA,AATMAJ,SANGANI,NGIND"
Tejnaksh Healthcare Ltd,TEJNAKSH,Hospitals & Diagnostic Centres,49.4026752,24.32,27.911115932203394,,"APOLLOHOSP,MAXHEALTH,FORTIS,MEDANTA,LALPATHLAB,NH,ASTERDM,KIMS,RAINBOW,METROPOLIS,JLHL,VIJAYA,HCG,KOVAI,THYROCARE,YATHARTH,SHALBY,INDRAMEDCO,KRSNAA,DRAGARWQ,GPTHEALTH,KMCSHIL,MAXIND,DENTALKART,NEPHROCARE,QMSMEDI,UNIHEALTH,LOTUSEYE,FORTISMLR,MAITREYA,AATMAJ,SANGANI,NGIND,TEJNAKSH"
Nidan Laboratories and Healthcare Ltd,NIDAN,Hospitals & Diagnostic Centres,48.65,35,-15.0154321,,"APOLLOHOSP,MAXHEALTH,FORTIS,MEDANTA,LALPATHLAB,NH,ASTERDM,KIMS,RAINBOW,METROPOLIS,JLHL,VIJAYA,HCG,KOVAI,THYROCARE,YATHARTH,SHALBY,INDRAMEDCO,KRSNAA,DRAGARWQ,GPTHEALTH,KMCSHIL,MAXIND,DENTALKART,NEPHROCARE,QMSMEDI,UNIHEALTH,LOTUSEYE,FORTISMLR,MAITREYA,AATMAJ,SANGANI,NGIND,TEJNAKSH,NIDAN"
Medinova Diagnostic Services Ltd,MEDINOV,Hospitals & Diagnostic Centres,36.97199456,37.04,18.485997280000003,,"APOLLOHOSP,MAXHEALTH,FORTIS,MEDANTA,LALPATHLAB,NH,ASTERDM,KIMS,RAINBOW,METROPOLIS,JLHL,VIJAYA,HCG,KOVAI,THYROCARE,YATHARTH,SHALBY,INDRAMEDCO,KRSNAA,DRAGARWQ,GPTHEALTH,KMCSHIL,MAXIND,DENTALKART,NEPHROCARE,QMSMEDI,UNIHEALTH,LOTUSEYE,FORTISMLR,MAITREYA,AATMAJ,SANGANI,NGIND,TEJNAKSH,NIDAN,MEDINOV"
Aspira Pathlab & Diagnostics Ltd,ASPIRA,Hospitals & Diagnostic Centres,31.939179,31.03,-11.96223933,,"APOLLOHOSP,MAXHEALTH,FORTIS,MEDANTA,LALPATHLAB,NH,ASTERDM,KIMS,RAINBOW,METROPOLIS,JLHL,VIJAYA,HCG,KOVAI,THYROCARE,YATHARTH,SHALBY,INDRAMEDCO,KRSNAA,DRAGARWQ,GPTHEALTH,KMCSHIL,MAXIND,DENTALKART,NEPHROCARE,QMSMEDI,UNIHEALTH,LOTUSEYE,FORTISMLR,MAITREYA,AATMAJ,SANGANI,NGIND,TEJNAKSH,NIDAN,MEDINOV,ASPIRA"
Chennai Meenakshi Multispeciality Hospital Ltd,CMMHOSP,Hospitals & Diagnostic Centres,28.69559064,38.42,-66.73393172,,"APOLLOHOSP,MAXHEALTH,FORTIS,MEDANTA,LALPATHLAB,NH,ASTERDM,KIMS,RAINBOW,METROPOLIS,JLHL,VIJAYA,HCG,KOVAI,THYROCARE,YATHARTH,SHALBY,INDRAMEDCO,KRSNAA,DRAGARWQ,GPTHEALTH,KMCSHIL,MAXIND,DENTALKART,NEPHROCARE,QMSMEDI,UNIHEALTH,LOTUSEYE,FORTISMLR,MAITREYA,AATMAJ,SANGANI,NGIND,TEJNAKSH,NIDAN,MEDINOV,ASPIRA,CMMHOSP"
Soni Medicare Ltd,SML,Hospitals & Diagnostic Centres,11.5749386,27.14,-6.931100958,,"APOLLOHOSP,MAXHEALTH,FORTIS,MEDANTA,LALPATHLAB,NH,ASTERDM,KIMS,RAINBOW,METROPOLIS,JLHL,VIJAYA,HCG,KOVAI,THYROCARE,YATHARTH,SHALBY,INDRAMEDCO,KRSNAA,DRAGARWQ,GPTHEALTH,KMCSHIL,MAXIND,DENTALKART,NEPHROCARE,QMSMEDI,UNIHEALTH,LOTUSEYE,FORTISMLR,MAITREYA,AATMAJ,SANGANI,NGIND,TEJNAKSH,NIDAN,MEDINOV,ASPIRA,CMMHOSP,SML"
Dr Lalchandani Labs Ltd,DLCL,Hospitals & Diagnostic Centres,10.34736638,23.88,16.424391085714294,,"APOLLOHOSP,MAXHEALTH,FORTIS,MEDANTA,LALPATHLAB,NH,ASTERDM,KIMS,RAINBOW,METROPOLIS,JLHL,VIJAYA,HCG,KOVAI,THYROCARE,YATHARTH,SHALBY,INDRAMEDCO,KRSNAA,DRAGARWQ,GPTHEALTH,KMCSHIL,MAXIND,DENTALKART,NEPHROCARE,QMSMEDI,UNIHEALTH,LOTUSEYE,FORTISMLR,MAITREYA,AATMAJ,SANGANI,NGIND,TEJNAKSH,NIDAN,MEDINOV,ASPIRA,CMMHOSP,SML,DLCL"
Dhanvantri Jeevan Rekha Ltd,ZDHJERK,Hospitals & Diagnostic Centres,9.01648,22,53.03811764705802,,"APOLLOHOSP,MAXHEALTH,FORTIS,MEDANTA,LALPATHLAB,NH,ASTERDM,KIMS,RAINBOW,METROPOLIS,JLHL,VIJAYA,HCG,KOVAI,THYROCARE,YATHARTH,SHALBY,INDRAMEDCO,KRSNAA,DRAGARWQ,GPTHEALTH,KMCSHIL,MAXIND,DENTALKART,NEPHROCARE,QMSMEDI,UNIHEALTH,LOTUSEYE,FORTISMLR,MAITREYA,AATMAJ,SANGANI,NGIND,TEJNAKSH,NIDAN,MEDINOV,ASPIRA,CMMHOSP,SML,DLCL,ZDHJERK"
Divi's Laboratories Ltd,DIVISLAB,Labs & Life Sciences Services,130554.793,4917.9,81.5967456,,DIVISLAB
Syngene International Ltd,SYNGENE,Labs & Life Sciences Services,33206.9776,828.5,65.11172077843136,,"DIVISLAB,SYNGENE"
Aarti Pharmalabs Ltd,AARTIPHARM,Labs & Life Sciences Services,5704.000944,629.4,26.29783745,,"DIVISLAB,SYNGENE,AARTIPHARM"
Dishman Carbogen Amcis Ltd,DCAL,Labs & Life Sciences Services,2990.637537,190.75,-19.48932901,,"DIVISLAB,SYNGENE,AARTIPHARM,DCAL"
Vimta Labs Ltd,VIMTALABS,Labs & Life Sciences Services,1182.468044,533.35,28.83365140953427,,"DIVISLAB,SYNGENE,AARTIPHARM,DCAL,VIMTALABS"
Brooks Laboratories Ltd,BROOKS,Labs & Life Sciences Services,265.4332614,101.13,-13.54942631,,"DIVISLAB,SYNGENE,AARTIPHARM,DCAL,VIMTALABS,BROOKS"
Vaidya Sane Ayurved Laboratories Ltd,MADHAVBAUG,Labs & Life Sciences Services,141.9841423,135.05,71.70916275252524,,"DIVISLAB,SYNGENE,AARTIPHARM,DCAL,VIMTALABS,BROOKS,MADHAVBAUG"
Bilcare Ltd,BI,Labs & Life Sciences Services,141.60101923399998,60.14,-4.261240422,,"DIVISLAB,SYNGENE,AARTIPHARM,DCAL,VIMTALABS,BROOKS,MADHAVBAUG,BI"
Jeevan Scientific Technology Ltd,JSTL,Labs & Life Sciences Services,92.13823968,59.52,-70.87556898,,"DIVISLAB,SYNGENE,AARTIPHARM,DCAL,VIMTALABS,BROOKS,MADHAVBAUG,BI,JSTL"
Vanta Bioscience Ltd,VANTABIO,Labs & Life Sciences Services,34.68444,54.95,-4.028390244,,"DIVISLAB,SYNGENE,AARTIPHARM,DCAL,VIMTALABS,BROOKS,MADHAVBAUG,BI,JSTL,VANTABIO"
Sun Pharmaceutical Industries Ltd,SUNPHARMA,Pharmaceuticals,411533.9341,1715.2,42.97385171164887,,SUNPHARMA
Zydus Lifesciences Ltd,ZYDUSLIFE,Pharmaceuticals,124913.8875,1241.4,32.36530315289546,,"SUNPHARMA,ZYDUSLIFE"
Cipla Ltd,CIPLA,Pharmaceuticals,124863.8611,1546.2,30.295364873676185,,"SUNPHARMA,ZYDUSLIFE,CIPLA"
Dr Reddy's Laboratories Ltd,DRREDDY,Pharmaceuticals,114715.62983866499,6887.95,20.56609653071318,,"SUNPHARMA,ZYDUSLIFE,CIPLA,DRREDDY"
Torrent Pharmaceuticals Ltd,TORNTPHARM,Pharmaceuticals,108471.7635,3205,65.48724539055038,,"SUNPHARMA,ZYDUSLIFE,CIPLA,DRREDDY,TORNTPHARM"
Lupin Ltd,LUPIN,Pharmaceuticals,89075.93791,1953.35,46.527484175919824,,"SUNPHARMA,ZYDUSLIFE,CIPLA,DRREDDY,TORNTPHARM,LUPIN"
Aurobindo Pharma Ltd,AUROPHARMA,Pharmaceuticals,83956.21359,1432.85,26.459819535187847,,"SUNPHARMA,ZYDUSLIFE,CIPLA,DRREDDY,TORNTPHARM,LUPIN,AUROPHARMA"
Mankind Pharma Ltd,MANKIND,Pharmaceuticals,80317.32929,2004.75,41.98742702954691,,"SUNPHARMA,ZYDUSLIFE,CIPLA,DRREDDY,TORNTPHARM,LUPIN,AUROPHARMA,MANKIND"
Alkem Laboratories Ltd,ALKEM,Pharmaceuticals,63026.29845,5271.3,35.097088407758214,,"SUNPHARMA,ZYDUSLIFE,CIPLA,DRREDDY,TORNTPHARM,LUPIN,AUROPHARMA,MANKIND,ALKEM"
Abbott India Ltd,ABBOTINDIA,Pharmaceuticals,60321.243559480004,28387.4,50.21664937,,"SUNPHARMA,ZYDUSLIFE,CIPLA,DRREDDY,TORNTPHARM,LUPIN,AUROPHARMA,MANKIND,ALKEM,ABBOTINDIA"
GlaxoSmithKline Pharmaceuticals Ltd,GLAXO,Pharmaceuticals,46726.41933,2758.25,79.20269056893677,,"SUNPHARMA,ZYDUSLIFE,CIPLA,DRREDDY,TORNTPHARM,LUPIN,AUROPHARMA,MANKIND,ALKEM,ABBOTINDIA,GLAXO"
Glenmark Pharmaceuticals Ltd,GLENMARK,Pharmaceuticals,40570.19119,1437.7,-27.01671552,,"SUNPHARMA,ZYDUSLIFE,CIPLA,DRREDDY,TORNTPHARM,LUPIN,AUROPHARMA,MANKIND,ALKEM,ABBOTINDIA,GLAXO,GLENMARK"
Gland Pharma Ltd,GLAND,Pharmaceuticals,34987.49965,2123.65,45.29360698922272,,"SUNPHARMA,ZYDUSLIFE,CIPLA,DRREDDY,TORNTPHARM,LUPIN,AUROPHARMA,MANKIND,ALKEM,ABBOTINDIA,GLAXO,GLENMARK,GLAND"
Ajanta Pharma Ltd,AJANTPHARM,Pharmaceuticals,34881.70365,2792.5,42.73828203162331,,"SUNPHARMA,ZYDUSLIFE,CIPLA,DRREDDY,TORNTPHARM,LUPIN,AUROPHARMA,MANKIND,ALKEM,ABBOTINDIA,GLAXO,GLENMARK,GLAND,AJANTPHARM"
IPCA Laboratories Ltd,IPCALAB,Pharmaceuticals,33103.32636,1304.8,60.47926622,,"SUNPHARMA,ZYDUSLIFE,CIPLA,DRREDDY,TORNTPHARM,LUPIN,AUROPHARMA,MANKIND,ALKEM,ABBOTINDIA,GLAXO,GLENMARK,GLAND,AJANTPHARM,IPCALAB"
J B Chemicals and Pharmaceuticals Ltd,JBCHEPHARM,Pharmaceuticals,29685.273407790002,1912.55,53.716362498941486,,"SUNPHARMA,ZYDUSLIFE,CIPLA,DRREDDY,TORNTPHARM,LUPIN,AUROPHARMA,MANKIND,ALKEM,ABBOTINDIA,GLAXO,GLENMARK,GLAND,AJANTPHARM,IPCALAB,JBCHEPHARM"
Pfizer Ltd,PFIZER,Pharmaceuticals,25803.32202,5640.35,46.80195530557015,,"SUNPHARMA,ZYDUSLIFE,CIPLA,DRREDDY,TORNTPHARM,LUPIN,AUROPHARMA,MANKIND,ALKEM,ABBOTINDIA,GLAXO,GLENMARK,GLAND,AJANTPHARM,IPCALAB,JBCHEPHARM,PFIZER"
Suven Pharmaceuticals Ltd,SUVENPHAR,Pharmaceuticals,25209.56759,990.3,83.95633127745026,,"SUNPHARMA,ZYDUSLIFE,CIPLA,DRREDDY,TORNTPHARM,LUPIN,AUROPHARMA,MANKIND,ALKEM,ABBOTINDIA,GLAXO,GLENMARK,GLAND,AJANTPHARM,IPCALAB,JBCHEPHARM,PFIZER,SUVENPHAR"
Emcure Pharmaceuticals Ltd,EMCURE,Pharmaceuticals,24927.88959,1318.25,50.037917205176825,,"SUNPHARMA,ZYDUSLIFE,CIPLA,DRREDDY,TORNTPHARM,LUPIN,AUROPHARMA,MANKIND,ALKEM,ABBOTINDIA,GLAXO,GLENMARK,GLAND,AJANTPHARM,IPCALAB,JBCHEPHARM,PFIZER,SUVENPHAR,EMCURE"
